PROTID	GENEID	18381_Liu_MAC3_C_GFP1_BIO1_S1_C12_1_INT	18382_Liu_MAC3_C_GFP2_BIO1_S1_D1_1_INT	18383_Liu_MAC3_C_GFP3_BIO1_S1_D2_1_INT	18385_Liu_MAC3_C_GFP4_BIO1_S1_D4_1_INT	18386_Liu_MAC3_C_GFP5_BIO1_S1_D5_1_INT	18387_Liu_MAC3_C_GFP6_BIO1_S1_D6_1_INT	18389_Liu_MAC3_C_GFP7_BIO1_S1_D8_1_INT	18390_Liu_MAC3_C_GFP8_BIO1_S1_D9_1_INT	18391_Liu_MAC3_C_GFP9_BIO1_S1_D10_1_INT	18422_Liu_MAC3_C_GFP1_BIO2_S3_A2_1_INT	18423_Liu_MAC3_C_GFP2_BIO2_S3_A3_1_INT	18424_Liu_MAC3_C_GFP3_BIO2_S3_A4_1_INT	18426_Liu_MAC3_C_GFP4_BIO2_S3_A6_1_INT	18427_Liu_MAC3_C_GFP5_BIO2_S3_A7_1_INT	18428_Liu_MAC3_C_GFP6_BIO2_S3_A8_1_INT	18430_Liu_MAC3_C_GFP7_BIO2_S3_A10_1_INT	18431_Liu_MAC3_C_GFP8_BIO2_S3_A11_1_INT	18432_Liu_MAC3_C_GFP9_BIO2_S3_A12_1_INT	18434_Liu_MAC3_C_GFP1_BIO3_S3_B2_1_INT	18435_Liu_MAC3_C_GFP2_BIO3_S3_B3_1_INT	18436_Liu_MAC3_C_GFP3_BIO3_S3_B4_1_INT	18438_Liu_MAC3_C_GFP4_BIO3_S3_B6_1_INT	18439_Liu_MAC3_C_GFP5_BIO3_S3_B7_1_INT	18440_Liu_MAC3_C_GFP6_BIO3_S3_B8_1_INT	18442_Liu_MAC3_C_GFP7_BIO3_S3_B10_1_INT	18443_Liu_MAC3_C_GFP8_BIO3_S3_B11_1_INT	18444_Liu_MAC3_C_GFP9_BIO3_S3_B12_1_INT	18446_Liu_MAC3_C_GFP1_AP1_S3_C2_1_INT	18447_Liu_MAC3_C_GFP2_AP1_S3_C3_1_INT	18448_Liu_MAC3_C_GFP3_AP1_S3_C4_1_INT	18450_Liu_MAC3_C_GFP4_AP1_S3_C6_1_INT	18451_Liu_MAC3_C_GFP5_AP1_S3_C7_1_INT	18452_Liu_MAC3_C_GFP6_AP1_S3_C8_1_INT	18454_Liu_MAC3_C_GFP7_AP1_S3_C10_1_INT	18455_Liu_MAC3_C_GFP8_AP1_S3_C11_1_INT	18456_Liu_MAC3_C_GFP9_AP1_S3_C12_1_INT	18458_Liu_MAC3_C_GFP1_AP2_S3_D2_1_INT	18459_Liu_MAC3_C_GFP2_AP2_S3_D3_1_INT	18460_Liu_MAC3_C_GFP3_AP2_S3_D4_1_INT	18462_Liu_MAC3_C_GFP4_AP2_S3_D6_1_INT	18463_Liu_MAC3_C_GFP5_AP2_S3_D7_1_INT	18464_Liu_MAC3_C_GFP6_AP2_S3_D8_1_INT	18466_Liu_MAC3_C_GFP7_AP2_S3_D10_1_INT	18467_Liu_MAC3_C_GFP8_AP2_S3_D11_1_INT	18468_Liu_MAC3_C_GFP9_AP2_S3_D12_1_INT	18470_Liu_MAC3_C_GFP1_AP3_S3_E2_1_INT	18471_Liu_MAC3_C_GFP2_AP3_S3_E3_1_INT	18472_Liu_MAC3_C_GFP3_AP3_S3_E4_1_INT	18474_Liu_MAC3_C_GFP4_AP3_S3_E6_1_INT	18475_Liu_MAC3_C_GFP5_AP3_S3_E7_1_INT	18476_Liu_MAC3_C_GFP6_AP3_S3_E8_1_INT	18478_Liu_MAC3_C_GFP7_AP3_S3_E10_1_INT	18479_Liu_MAC3_C_GFP8_AP3_S3_E11_1_INT	18480_Liu_MAC3_C_GFP9_AP3_S3_E12_1_INT
P62873	GNB1	124779.21	152025.83	140768.95	177240.25	142279.98	135546.42	205281.22	186946.92	174343.92	159544.22	170479.28	135685.78	173424.72	145025.03	127165.06	197682.16	183744.27	168416.48	145203.22	174349.84	143928.81	184987.38	152471.27	130450.57	204831.42	177514.61	163800.3	397336.9	299371.9	333415.8	415938.88	330234.78	326700.62	293021.4	360376.53	437400.34	332837.44	236545.05	295035.2	336340.06	282993.28	322407.94	245664.72	399758.75	411209.47	263865.25	330206.47	333166.38	325168.78	347589.25	312626.22	334795.38	369590.0	450381.25
P62875	POLR2L	0	0	0	26012.36	0	0	13110.569	17970.422	11261.475	0	12610.887	0	18013.686	0	0	12918.029	14020.579	11845.753	0	11639.459	0	17843.443	0	0	17577.25	13754.88	14608.464	37191.56	54929.27	63536.105	47000.254	27079.033	31241.87	0	33315.35	61201.137	37783.598	72665.78	55025.89	66602.664	34353.652	0	68797.98	52355.465	65524.242	68757.695	88317.73	57402.527	29840.482	34557.082	24886.693	27824.549	33478.56	50570.73
P62877	RBX1	58710.523	53470.695	66465.14	48366.426	63100.13	60410.074	58135.793	61442.684	66969.375	66511.71	67499.984	60183.746	43092.562	80915.42	61505.805	69396.58	59313.332	71376.24	76361.25	74957.92	60261.043	49563.137	78387.92	60461.875	71701.58	62913.727	75092.71	64916.32	75472.86	72590.39	47474.86	67459.96	63173.09	81974.92	95855.66	76085.5	65487.54	75837.67	72118.484	62096.23	71911.18	78607.19	64792.645	96155.63	67401.45	70882.17	75322.82	76727.42	69510.16	65152.97	82767.46	88910.61	92961.25	73818.13
P62879	GNB2	168883.34	191598.38	187765.88	182637.58	208946.12	166182.8	230916.02	257823.3	230150.19	212666.2	238239.33	256454.95	191315.9	229169.17	209845.84	256876.28	269571.1	262200.62	202823.6	225625.36	194143.11	175428.77	230889.05	199989.45	228169.4	293824.1	223275.56	391472.06	377996.62	375268.8	492579.9	383419.4	396763.34	403800.3	482734.28	470609.88	419424.16	476053.28	391299.9	447932.38	370809.66	458087.34	333485.12	417664.44	509537.53	390075.97	298096.3	329369.12	441742.1	360227.72	452719.66	344190.6	508808.2	498969.47
P62888	RPL30	561062.44	565514.8	612307.5	533493.75	577320.7	651595.2	612293.94	651665.3	628417.8	511062.34	507404.75	544850.6	510003.84	591318.7	594861.4	598053.2	601525.9	545353.3	537957.8	514762.06	533911.56	566117.3	543154.44	605001.1	594866.8	631473.6	629449.94	620366.5	828293.56	737813.6	665255.4	707405.0	704702.2	694704.3	745352.3	911210.6	625575.9	778343.6	737900.6	616026.8	765360.25	594687.2	709272.25	701163.4	886294.6	662357.6	753269.75	789176.4	664940.2	744813.2	584313.4	676484.56	672611.56	955371.4
P62891	RPL39	0	12935.528	5308.693	11900.26	0	123044.09	15596.942	15385.529	11357.023	0	12911.503	86280.05	11988.811	81184.06	120019.39	13336.997	14996.547	10859.0625	46273.543	12549.55	87603.086	0	72290.16	119461.586	13550.619	13285.949	11343.153	0	0	0	4822.0864	4679.477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1753.275	0	10460.729	9980.201	0	0	0	0
P62899	RPL31	108904.22	146213.58	67810.5	130296.81	74655.19	63170.934	185214.92	197413.44	272780.06	159241.2	185900.03	59471.68	122189.7	85919.47	56872.95	243766.67	278448.9	301068.1	110312.445	145024.42	51465.32	106808.32	85073.63	62973.258	178507.55	223273.05	254758.4	339036.03	389143.03	341210.06	359058.1	376374.84	326875.84	257440.94	413869.06	388245.53	236989.38	237909.12	317578.7	288642.75	301238.66	304412.38	371174.06	332741.44	359587.34	428966.25	331982.62	317082.25	364679.25	329625.75	381124.72	313849.22	267937.03	415296.72
P62906	RPL10A	375396.5	414123.88	439197.5	387860.3	423982.1	466982.62	443455.88	413446.88	324622.72	356439.2	372212.62	447041.03	378521.38	402276.44	466164.1	437004.94	388038.7	323438.94	402342.84	392284.94	433847.06	314217.2	411589.1	456291.56	470675.06	323453.88	297566.1	632224.9	680041.44	650457.3	667695.0	646826.06	573017.25	551912.44	521578.3	683813.9	663132.56	627876.06	611131.56	622205.25	671381.25	553022.7	682653.1	477866.53	693405.2	628295.6	640900.2	622516.44	635892.44	679893.9	500100.78	505174.88	511737.94	739075.56
P62910	RPL32	505805.62	486007.94	514084.38	478915.5	505516.28	586165.44	568848.7	603891.1	619354.2	525939.6	524021.28	480805.9	436623.44	568736.06	506693.34	552694.2	599506.75	603566.8	564082.1	482143.97	487818.16	474841.25	530460.7	529483.6	595591.75	604238.4	619449.9	428007.84	575787.06	563584.0	521360.56	607029.06	550328.44	534450.25	543651.5	644553.5	477842.78	579781.7	633214.3	497463.34	567331.44	587598.4	606595.2	577593.7	683878.75	446873.44	532448.5	596377.06	450173.4	583747.6	531058.0	537578.4	546590.6	643110.06
P62913	RPL11	299833.12	338108.9	299871.25	293687.44	290787.12	310979.34	359871.4	392465.12	522284.56	316284.38	340895.44	269787.3	262673.9	293085.9	261272.81	359995.56	380705.84	471801.0	291119.8	326037.66	260782.58	273478.6	241292.69	258658.55	375996.7	436780.16	475030.78	562231.0	688679.2	643622.3	681385.4	685320.25	513265.56	558637.44	540484.8	879862.7	526958.25	666594.75	582545.1	580523.2	722237.94	594422.56	512939.3	517017.25	834161.0	537241.5	628610.4	632938.56	615075.75	630351.06	530368.56	530249.75	531600.4	997519.06
P62917	RPL8	491187.9	588015.1	499501.5	496566.9	528829.9	509146.28	714405.75	763161.0	804989.3	611643.94	679345.3	536179.4	576975.7	568983.5	465170.66	748542.5	886556.5	880191.6	593988.3	654356.1	526605.8	583347.1	496075.88	518051.28	716088.94	792344.5	872877.0	715414.44	929675.75	853979.7	790493.9	825846.8	699106.0	778319.44	709578.4	1198222.8	712132.1	917287.1	906911.56	893327.5	909415.0	823820.7	739386.25	730147.44	1153064.9	703656.4	922219.4	888854.25	819268.7	971431.56	674565.4	800317.06	779045.7	1124686.6
P62937	PPIA	1753058.4	1639852.9	1309189.9	717722.44	1378169.9	1278306.4	2064777.5	1415848.1	855457.44	1938003.9	1661576.8	1525951.2	656194.06	1363111.1	1348025.9	2040421.8	1633805.0	884793.56	1658598.1	1481250.4	1300265.4	557188.5	1263975.1	1097693.5	1981073.4	1438692.6	895924.5	2796271.0	2767006.2	2359074.8	2610977.2	2244353.5	1933328.8	2125378.8	3387033.8	2911212.8	2550727.5	2418313.0	2142283.0	2589327.5	2406855.2	1886460.0	1945141.2	3414342.8	2976031.5	2578503.2	2568583.5	2305052.2	2564871.0	2301415.5	1796706.8	1829152.5	3574091.5	3061736.5
P62942	FKBP1A	90760.93	50342.297	73110.61	55159.195	76851.984	114058.98	54295.695	25743.277	9398.903	112032.164	41982.145	80989.21	27971.676	52370.133	78785.26	81933.5	20071.07	9821.844	96581.92	63438.426	99279.81	43568.66	81431.83	78448.305	49024.16	28203.457	12960.088	33130.54	21344.502	26095.309	34184.684	38702.15	53579.152	48518.26	129239.83	22506.84	37181.277	28912.133	34262.824	35889.71	42292.406	55291.68	52237.07	109044.06	21443.98	39718.77	26301.555	30381.633	29224.916	39034.32	59125.383	48572.145	107971.96	0
P62979	RPS27A	523827.53	507499.8	373828.4	449793.94	342765.12	356890.38	578903.7	527413.7	857819.5	466020.53	478126.72	363951.75	298931.75	433861.53	350225.75	775882.5	690585.1	788669.44	492478.25	584082.25	365143.16	440625.62	358786.7	335341.47	737922.56	534977.2	787056.4	1330933.0	1970565.6	1426759.2	1867679.8	1184085.6	910288.25	1066184.4	804529.8	2010409.5	1513414.1	1824537.6	1315877.8	1875890.2	1377517.9	1056946.9	905011.4	755816.6	2209605.8	1476450.4	2064298.8	1297298.1	1945785.8	1349636.2	993213.5	1132960.8	752882.5	2052796.0
P62993	GRB2	0	0	8206.32	0	9557.053	13850.385	14991.383	0	9602.557	10302.33	0	0	0	13306.006	30152.56	13981.295	13152.155	0	8726.012	17946.861	0	0	6938.0986	5831.9565	0	13436.549	0	55089.77	19001.605	40537.242	54779.18	36694.15	7159.517	38349.902	66136.77	34214.73	56503.35	36862.824	44308.656	13147.653	18717.533	0	36890.176	32860.03	31638.133	58261.395	60973.535	59231.016	35559.977	38021.617	40854.113	23051.027	71326.55	38873.92
P62995	TRA2B	239880.97	277543.25	250608.23	373790.8	303948.66	249428.44	402124.5	372338.72	429225.53	317032.28	299271.3	218656.38	359352.6	268634.84	279240.06	410915.47	378950.03	436941.4	264412.25	264983.1	224882.12	302086.66	253493.88	215512.34	441057.38	399900.28	445245.5	252073.66	359868.6	273842.1	352695.78	284054.22	273994.38	154907.9	229680.67	340219.22	261553.45	386890.4	244575.55	336710.03	273812.94	249312.0	217283.55	211561.0	320562.53	254707.64	370703.2	245770.55	322294.56	245035.31	233238.75	189998.64	224516.72	314341.53
P63000	RAC1	119057.42	69192.695	91465.734	29644.695	106312.81	90806.95	117601.39	71101.484	69879.36	62330.81	51929.953	82784.15	56078.14	56538.64	75723.44	32659.994	60048.41	39253.0	74195.65	67492.766	0	72723.19	115627.63	77573.25	75278.67	91320.664	52442.566	243194.81	262838.75	44723.523	73051.586	64076.22	23157.85	113902.766	96914.625	365554.2	187091.75	204106.94	27073.078	188403.62	68010.97	57552.367	28919.13	134829.47	266601.2	203457.94	219736.1	50902.086	187561.47	260499.5	48848.46	135798.53	107824.08	355537.8
P63010	AP2B1	1087084.0	1386895.8	1218329.6	1419144.6	1097298.0	1007880.9	1200585.4	1201703.1	1139613.9	1223572.1	1535071.0	1314141.1	1474433.0	1182057.5	1087519.2	1546101.8	1445421.0	1297454.9	1226583.1	1451637.0	1183095.1	1406131.8	1172129.9	1149781.4	1345085.1	1383076.8	1272789.6	687519.0	657847.75	779725.25	754293.3	755878.94	733206.3	713287.9	737971.44	686635.5	721790.1	652579.25	685776.06	710875.56	763167.94	781618.2	721178.44	634686.1	649795.0	678655.25	664836.75	749852.4	771973.7	732375.06	730745.9	778011.0	767696.75	602390.94
P63096	GNAI1	0	0	24649.695	0	15382.748	33516.703	0	0	0	8382.178	0	7968.1978	8096.237	16864.396	0	0	0	15940.703	0	0	22748.871	25268.014	13662.458	14571.499	0	0	0	137311.02	161777.77	87029.49	129493.14	127771.23	13677.825	60588.25	111790.234	161663.88	126709.44	113580.99	106223.75	123887.12	115480.8	42680.23	77613.36	106615.234	201591.47	131653.56	143456.95	90545.34	142031.44	120204.86	86611.57	37479.785	86301.59	158775.86
P63098	PPP3R1	85495.13	50036.54	82906.7	77214.34	71003.11	95072.2	40466.78	22067.635	39138.43	81108.5	51788.32	59431.87	65787.06	78175.68	85526.734	35798.477	37101.734	40610.22	71380.805	60891.605	78276.734	92452.66	76300.67	84126.375	47392.55	38531.05	28006.908	36454.926	31351.514	37600.85	39962.57	43942.48	37709.266	55621.598	27305.863	28778.904	47098.547	41750.48	50800.355	44551.336	43073.773	26726.38	47693.49	52872.71	40498.746	43750.465	46060.547	62169.29	40182.4	38621.133	15176.694	31558.93	31654.129	41639.28
P63104	YWHAZ	1440480.2	1535473.4	1228294.4	1071062.9	1209063.6	1140076.0	1769609.1	1533703.9	1435329.4	1537447.8	1747053.0	1104527.9	1032463.4	1226151.1	1105607.8	1822372.4	1634546.0	1395331.2	1476359.2	1683321.0	1203237.4	979702.9	1221813.5	1230277.1	1803856.2	1605707.9	1471431.2	1948581.9	1856827.9	1982173.2	1856890.1	1905743.8	1724689.4	1747503.6	2276892.2	1650075.2	1951993.9	1957587.6	1875865.1	1815853.0	2054308.0	1734750.5	1698588.5	2265929.2	1829815.9	2010806.6	2030358.1	2016838.9	1866740.2	1843489.8	1641690.6	1628756.4	2331004.8	1819847.4
P63151	PPP2R2A	320299.22	269184.2	283389.5	157492.77	238459.14	248976.42	328415.16	241519.14	178212.69	318375.16	282766.34	261757.55	177998.31	273165.88	261166.8	328916.78	265521.28	178305.31	309132.78	276559.4	249074.39	148573.55	266451.8	265825.34	345145.1	263664.84	200192.06	632973.2	632998.94	631467.2	631986.9	649473.75	596328.8	609027.0	630885.1	599388.56	665437.0	698581.8	597786.2	643959.25	630703.9	659927.75	592794.25	681091.2	579854.06	627156.2	635656.44	608332.1	648736.4	708619.25	640547.2	590106.44	671502.0	533709.3
P63165	SUMO1	83883.586	81170.95	107168.3	68830.95	81387.58	104434.03	70599.0	64098.57	55252.258	77540.57	72147.42	89146.68	58657.234	77438.03	83164.58	57459.594	50582.477	38014.47	69993.73	68825.484	94735.94	70909.14	75133.08	89064.75	67502.984	57733.64	46731.78	199435.11	191857.72	188318.88	189116.55	223646.84	59171.414	201881.22	224818.84	173497.7	201746.36	43026.64	152716.1	41136.07	195764.97	182465.22	51538.344	54195.695	141040.73	190971.86	188402.4	185070.78	164345.86	176937.12	186276.58	166896.89	194664.77	161783.3
P63167	DYNLL1	373707.1	405135.12	309960.0	394245.3	318765.94	298997.8	396299.6	377462.03	324308.56	418857.12	424889.84	338946.25	396639.6	354074.16	314062.94	405430.34	368722.03	301332.44	408877.5	428087.44	312459.44	365633.72	338462.62	316963.06	416132.22	384796.8	316378.9	318765.3	401748.22	351948.4	346327.66	314585.78	355948.2	329085.8	295178.28	308299.34	311390.7	378123.47	304937.28	308216.3	307738.88	290617.97	334716.2	301020.34	284158.8	317212.25	289934.28	342028.03	323079.25	266402.0	291622.88	303402.72	249363.34	293516.72
P63172	DYNLT1	175575.48	153038.6	171614.28	130893.67	148421.06	176798.75	171406.31	146359.34	126087.85	166062.94	144842.47	158113.8	137406.1	152277.98	180105.5	168359.8	150312.52	122992.73	169032.44	154061.64	147616.8	131401.28	149086.39	139363.27	164533.62	146034.6	121493.05	114923.79	107504.22	121540.59	113145.49	118715.086	160511.22	137171.08	145583.55	144836.75	117117.9	114617.48	130308.45	162701.06	120212.37	154549.11	148478.23	136651.08	152258.02	161442.9	110365.14	138703.05	117508.05	174771.83	153884.39	146692.14	146633.66	157299.69
P63173	RPL38	496098.75	461845.06	474419.78	466948.1	467364.22	512019.28	504840.8	520711.2	523183.62	502361.25	447534.3	500965.88	515333.34	501229.53	541573.8	505901.22	494883.9	532106.5	504604.38	465253.5	484160.53	500522.03	497065.22	539630.9	483630.2	441362.25	505459.8	840063.25	1049278.1	806639.06	981580.7	727793.2	812747.6	789169.4	810845.6	1125008.1	852758.75	989234.56	833777.75	1019054.3	857491.4	768587.06	935796.3	819709.56	1259016.6	836109.9	1142644.2	899586.1	989569.56	839168.6	834968.94	867221.94	836755.56	1294158.1
P63208	SKP1	322709.66	324823.03	316668.3	314488.94	309187.94	250044.31	312668.34	355456.88	395395.9	349755.66	415422.72	339817.66	288517.0	292386.78	285810.1	369829.12	337329.22	421900.28	326212.62	378269.56	312468.84	268728.34	286472.25	284608.03	303602.25	346572.7	392493.25	383281.62	389374.03	333707.88	301443.34	364608.7	279216.3	264699.4	279234.5	350659.4	350937.7	346120.12	336554.84	315605.12	401456.06	296818.0	267490.16	261370.66	338235.66	433107.56	357661.06	313374.84	313321.6	385507.44	274467.5	292402.38	295722.8	313807.34
P63220	RPS21	90493.664	67696.266	48829.742	40214.895	52065.605	71383.54	88133.7	64109.5	62484.258	74696.36	88879.95	64078.14	31714.281	64900.887	77479.69	82058.85	84463.52	76592.76	61940.57	77654.99	60234.82	20801.844	49302.156	62057.83	79807.734	68684.945	61775.195	108167.04	137380.97	139529.92	128549.64	149518.4	114725.695	121281.37	229802.98	130541.14	103260.016	147559.16	117945.1	126384.445	129830.34	122829.32	114326.25	215648.42	125066.75	122971.914	134315.42	136819.34	133380.88	149730.58	102506.555	98866.97	249139.72	134168.34
P63241	EIF5A	650729.2	623377.2	647160.6	349371.44	624426.25	723747.06	671599.4	567185.25	381401.62	750566.56	730717.94	663037.3	386839.56	689696.8	753522.56	824672.75	641763.0	434091.66	759627.5	706435.5	677624.3	416070.62	709960.5	731564.44	749528.7	638267.6	430329.44	1012794.3	1084212.1	1008641.8	1017498.1	949709.0	885511.4	868351.3	1654333.0	944974.4	994580.44	1057341.8	1030092.0	1065490.5	963238.75	963697.94	906667.94	1648878.1	1057047.0	1064686.2	1156570.5	1046999.06	1080631.5	1061042.9	1010542.5	978484.2	1711216.1	1076341.6
P63244	RACK1	455443.28	560592.7	324055.28	381038.62	396920.44	362447.44	600049.06	617500.1	642859.56	515518.78	606163.0	343385.3	412967.25	448507.6	348951.3	672664.7	690553.1	670193.2	507073.0	683879.0	334595.34	418173.0	454214.25	372665.4	704217.3	668735.94	651907.4	799569.8	795625.5	802875.44	809223.2	807953.25	640356.94	568439.2	1010495.44	981064.8	818990.8	848805.5	730393.1	766803.8	887295.2	685667.4	570270.7	1035501.75	854321.75	800265.8	829881.5	725293.44	884833.2	883937.0	722138.1	620735.06	1083622.2	905214.7
P63261	ACTG1	5.870202E7	6.4300924E7	5.7928304E7	2.1461352E7	4.529294E7	6.1291688E7	5.9527208E7	4.533242E7	3.0137598E7	6.2903156E7	7.011176E7	5.8199828E7	2.337385E7	4.6436464E7	5.9267232E7	6.5389248E7	5.078108E7	3.1040112E7	6.0075276E7	6.8448256E7	5.7645504E7	2.2584162E7	4.57881E7	5.7944772E7	6.1074704E7	4.7643876E7	3.0421148E7	4.7363896E7	4.7680156E7	4.96472E7	5.9385704E7	5.3327488E7	5.1235588E7	5.0524784E7	5.4544132E7	6.1431648E7	4.711236E7	4.5960176E7	4.88916E7	6.0430092E7	5.2638564E7	5.3835988E7	5.2288636E7	5.2531164E7	5.995782E7	4.72802E7	4.6933352E7	4.8492284E7	6.1768912E7	5.31784E7	5.4143912E7	5.5721964E7	5.733638E7	6.2028488E7
P63272	SUPT4H1	34105.492	44927.164	44548.09	25996.273	31235.473	65732.516	36115.94	25145.244	50539.38	52693.812	71115.4	65519.645	40951.848	82842.32	95186.8	72564.98	52760.785	55834.17	56324.316	81441.98	64789.332	33371.53	76609.78	59831.047	43045.82	51490.93	50115.44	12029.098	20766.4	35056.207	20905.52	25169.03	20013.28	12560.229	49398.797	26184.332	11176.75	26984.598	41345.56	35746.89	21965.645	40677.812	17900.39	42905.336	14064.797	21355.268	25465.809	30941.014	40632.848	60015.516	45522.6	40356.723	54519.45	14667.494
P63279	UBE2I	252580.73	255852.14	256270.55	245716.56	232189.67	185496.16	145737.1	199339.48	214987.7	183497.55	181285.11	254785.84	194820.33	192893.05	244026.4	179964.3	238197.75	167421.58	210096.81	174293.89	236274.72	207815.2	213677.25	215062.81	183749.97	186060.66	208590.64	273329.16	236266.06	233498.34	248499.16	204952.94	197919.34	141365.55	218852.08	255709.22	256797.58	174471.8	139438.66	193996.69	229218.92	123921.2	134477.95	222569.8	261313.67	243342.55	236968.88	166248.55	231674.81	175345.1	142273.92	54192.656	222166.61	289909.56
P63313	TMSB10	64035.598	37711.38	70460.45	32916.57	71118.586	50905.312	39744.96	33905.062	63195.36	60571.703	44441.645	80695.37	63452.7	69777.6	42964.72	42304.75	27939.32	30726.578	57814.125	37786.332	76793.95	62433.086	81107.95	68120.14	29487.363	30798.963	31389.18	0	0	0	0	0	15321.538	0	56423.605	30646.934	0	0	0	0	0	0	16551.807	55646.023	28063.129	0	0	0	0	0	0	0	53664.508	29889.723
P67775	PPP2CA	319043.06	292597.7	277825.1	184733.8	280359.75	321827.9	311412.62	239455.64	269833.6	306494.75	270844.16	268171.97	196805.12	282315.03	312789.25	320471.78	276189.38	211726.42	309582.06	259183.97	276047.0	165522.08	266164.6	309926.5	305398.72	261690.52	226936.5	703154.56	813897.6	734040.44	754892.9	734461.25	683564.06	642802.5	715916.6	700263.0	700197.4	791110.25	659199.75	745000.8	760023.9	736275.8	672808.7	719329.06	730786.3	737075.1	795554.7	717543.5	739065.2	790109.0	707618.0	638627.8	743565.25	786682.75
P67809	YBX1	899890.3	898035.75	722715.56	1039620.3	799185.5	719683.25	1184257.4	1212970.4	1340135.9	861411.1	882888.2	677607.7	1050257.4	744839.5	767986.4	1173952.2	1231394.5	1321570.8	864956.6	954322.44	778947.0	1019918.56	689861.56	751965.0	1122267.1	1148889.8	1380365.1	832416.56	960304.3	952092.3	972620.75	897083.06	874379.25	991813.2	1094286.8	1021349.6	837927.1	912222.6	919698.8	903729.7	848124.75	814586.25	1065685.4	1016984.06	1085887.2	855276.7	850425.06	948738.5	977773.3	899922.1	851175.5	998097.5	984046.56	1056274.0
P67812	SEC11A	40597.594	27759.676	7614.635	15372.388	38846.61	7827.728	26247.828	5326.6577	8894.529	40705.766	32765.299	11599.853	47575.39	41948.28	5598.5977	22742.959	0	10442.568	30189.428	23768.998	0	53766.977	36588.715	8410.203	31031.625	0	10183.79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P67870	CSNK2B	296134.1	318467.7	314250.4	277803.25	307963.03	318953.06	285206.66	325647.72	312463.75	305401.22	284620.62	261100.78	226961.55	274886.9	256477.8	258538.94	306515.28	309689.12	306500.34	288149.62	250572.9	294640.34	270416.2	247580.34	264169.84	321586.16	324236.78	395985.47	359712.06	343604.47	372091.12	381000.44	303505.88	297180.97	311980.75	371730.84	376160.0	305533.53	338531.8	348239.2	393617.22	316163.16	291746.6	295123.4	383786.53	381733.0	373670.47	338398.84	349485.12	348863.8	301750.5	285425.8	311303.12	374990.12
P67936	TPM4	2307733.5	2559149.0	2307815.5	692527.3	1519636.8	1968307.8	2083234.9	1248195.2	720082.1	2273110.0	2690079.2	2309245.0	660868.7	1517350.8	1755979.6	2045032.8	1292247.8	668350.44	2276121.0	2630812.5	2148284.0	656298.1	1316168.8	1689950.6	2131062.0	1315184.2	768007.94	684194.8	643184.75	890690.9	883856.1	1064683.8	881297.3	963364.7	862860.75	1112390.9	697269.44	672157.7	864988.1	856988.75	928888.44	801588.25	954616.75	827263.8	1063648.4	661608.44	778506.9	798692.0	889226.7	875821.7	783407.8	975706.1	838897.1	1175898.8
P68032	ACTC1	8880354.0	8421460.0	1.0390785E7	3431710.2	7176023.0	1.0878245E7	8324262.5	5984895.0	3847944.0	8986283.0	8867227.0	8971508.0	2557307.8	6779883.5	1.0223653E7	7776809.5	6208679.0	4387587.0	8319216.0	8452268.0	9464892.0	2404846.5	7014695.0	1.0316607E7	7342648.5	5964213.5	3773556.8	7180199.5	7258694.0	8997145.0	1.2332428E7	9738074.0	9205622.0	8018961.0	9808970.0	9504675.0	7386198.5	7331967.0	7154147.0	1.2303082E7	9598368.0	7898815.5	7936675.0	7880510.5	9638973.0	6925128.5	9038611.0	9191822.0	9888105.0	7724551.0	9111730.0	8321638.0	9901909.0	1.0993198E7
P68036	UBE2L3	180871.05	189970.17	200531.9	132337.66	180778.8	157786.72	199209.1	134049.02	70956.95	213178.34	200346.48	164419.22	125950.91	167386.94	194254.1	174732.31	138601.75	78230.86	228759.25	133915.33	204358.61	120985.805	173136.98	178837.8	181515.02	142393.53	39060.895	302730.9	262756.16	281472.28	293256.88	274815.53	273074.94	284892.44	385174.72	194441.94	299540.25	262842.53	272590.66	278124.56	282212.6	300199.25	252185.06	458326.4	232196.75	286907.56	259723.78	293575.47	266290.03	294301.94	301973.88	255982.48	480701.5	216259.34
P68104	EEF1A1	6538704.0	6504660.5	5502588.0	4724090.0	5426105.0	6152426.0	7309970.0	6108357.0	6160942.5	6808555.5	6944325.5	6258440.0	4962743.5	5886791.0	6409063.0	7680264.0	6671351.5	6254430.0	7000317.0	7047568.0	5969705.0	4634563.5	5847863.0	6276966.0	7131993.5	6434465.5	6049544.0	7646565.5	8329940.5	7533446.5	8489370.0	8030266.5	6728806.0	6782241.0	8435953.0	9025720.0	7482259.0	8722278.0	7396224.0	8830370.0	7853833.0	7161347.5	6561529.5	8064187.5	8555339.0	8001119.0	8817341.0	8161751.0	8462025.0	8272023.5	6926331.0	6886117.5	8292812.5	8476132.0
