PROTID	GENEID	cGFP_6h_BioID_10_1_INT	cGFP_6h_BioID_10_2_INT	cGFP_6h_BioID_10_3_INT	cGFP_6h_BioID_11_1_INT	cGFP_6h_BioID_11_2_INT	cGFP_6h_BioID_11_3_INT	cGFP_6h_BioID_1_1_INT	cGFP_6h_BioID_1_2_INT	cGFP_6h_BioID_1_3_INT	cGFP_6h_BioID_2_1_INT	cGFP_6h_BioID_2_2_INT	cGFP_6h_BioID_2_3_INT	cGFP_6h_BioID_3_1_INT	cGFP_6h_BioID_3_2_INT	cGFP_6h_BioID_3_3_INT	cGFP_6h_BioID_4_1_INT	cGFP_6h_BioID_4_2_INT	cGFP_6h_BioID_4_3_INT	cGFP_6h_BioID_5_1_INT	cGFP_6h_BioID_5_2_INT	cGFP_6h_BioID_5_3_INT	cGFP_6h_BioID_6_1_INT	cGFP_6h_BioID_6_2_INT	cGFP_6h_BioID_6_3_INT	cGFP_6h_BioID_7_1_INT	cGFP_6h_BioID_7_2_INT	cGFP_6h_BioID_7_3_INT	cGFP_6h_BioID_8_1_INT	cGFP_6h_BioID_8_2_INT	cGFP_6h_BioID_8_3_INT	cGFP_6h_BioID_9_1_INT	cGFP_6h_BioID_9_2_INT	cGFP_6h_BioID_9_3_INT
na	na	cGFP_6h_BioID_10	cGFP_6h_BioID_10	cGFP_6h_BioID_10	cGFP_6h_BioID_11	cGFP_6h_BioID_11	cGFP_6h_BioID_11	cGFP_6h_BioID_1	cGFP_6h_BioID_1	cGFP_6h_BioID_1	cGFP_6h_BioID_2	cGFP_6h_BioID_2	cGFP_6h_BioID_2	cGFP_6h_BioID_3	cGFP_6h_BioID_3	cGFP_6h_BioID_3	cGFP_6h_BioID_4	cGFP_6h_BioID_4	cGFP_6h_BioID_4	cGFP_6h_BioID_5	cGFP_6h_BioID_5	cGFP_6h_BioID_5	cGFP_6h_BioID_6	cGFP_6h_BioID_6	cGFP_6h_BioID_6	cGFP_6h_BioID_7	cGFP_6h_BioID_7	cGFP_6h_BioID_7	cGFP_6h_BioID_8	cGFP_6h_BioID_8	cGFP_6h_BioID_8	cGFP_6h_BioID_9	cGFP_6h_BioID_9	cGFP_6h_BioID_9
O14653	GOSR2	21563.582	21298.697	19885.576	22227.805	25409.951	13676.863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29554.232	19890.078	23675.705	0	0
O14654	IRS4	1015165.25	1001271.75	928790.4	998254.5	873003.2	817707.9	1193820.8	1400379.8	1223558.0	1771333.6	1494227.1	1433648.4	1575174.1	1525413.0	1451357.8	1471569.0	1503424.6	1409082.2	1645067.4	1723420.4	1693478.6	1556860.8	1491948.2	1552906.1	1409927.0	1578999.2	1514086.8	876411.56	767825.06	780746.9	1148719.9	944831.25	1076144.0
O14662	STX16	13812.875	15493.434	15194.934	13587.767	13314.219	15666.54	19793.307	19357.977	17006.184	22392.117	23663.459	22105.852	20497.389	17374.588	20283.64	19782.809	16391.518	17684.492	20424.014	20447.445	19028.09	17236.354	17013.197	19173.422	18918.348	17536.604	18810.367	16373.487	17523.14	14903.259	15190.912	17226.756	12615.832
O14682	ENC1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19039.406	18023.508	17627.857	16723.7	21024.734	19947.924	21412.355	19957.486	21763.682	0	0	0	0	0	0
O14686	KMT2D	330298.84	346839.4	296538.4	267816.38	259624.4	171891.53	36104.363	110052.516	72208.85	49166.902	67064.18	75569.19	67125.44	78818.625	61234.27	57980.156	73507.57	37286.62	178746.2	223643.28	233709.42	233649.36	188776.94	214718.8	186572.97	245569.58	211840.44	309211.16	263020.94	181712.7	304649.94	314795.78	303168.25
O14717	TRDMT1	14138.464	19042.857	23805.412	25229.248	17945.475	0	22067.816	28619.15	25136.223	28848.799	26821.934	0	23140.564	24874.6	0	37192.715	21906.771	0	0	0	0	0	25212.363	0	0	26811.979	28363.137	0	0	0	37135.992	39434.25	16046.654
O14727	APAF1	64030.285	43470.48	53417.04	67182.516	53216.83	54553.848	63411.15	89462.555	60685.35	61450.4	86129.266	62669.875	68385.016	64094.47	61640.47	67816.01	61211.582	52487.61	59923.727	24589.715	69092.83	61449.297	63181.934	57977.516	52446.547	57175.21	56289.1	50317.586	45006.1	55305.5	59511.133	54155.133	55747.19
O14730	RIOK3	11228.216	0	16520.092	13418.11	12233.83	12843.85	12549.611	11856.556	14926.578	17493.635	15419.025	17038.35	13605.402	13809.993	17521.643	0	17313.535	13868.035	0	13627.356	11274.511	14703.028	20280.99	11275.769	16495.7	0	14326.768	13474.824	12423.111	0	11030.82	16298.994	12921.797
O14733	MAP2K7	18162.514	4391.314	17546.027	18434.178	19340.713	15555.853	14785.432	40435.39	0	37353.617	20046.703	0	18217.662	13658.676	19860.412	14763.39	14264.274	19314.33	25675.178	21884.26	30886.447	29610.47	31010.662	23970.191	29215.975	21055.04	27111.068	0	16896.719	0	18983.787	4451.327	14301.238
O14734	ACOT8	65740.18	57379.586	39198.793	58488.15	59650.4	52825.734	64234.324	64263.543	48483.703	85287.336	67426.31	77110.75	76851.73	64918.496	60262.35	61456.76	53274.586	56328.574	51896.547	53803.434	44516.332	47773.926	36250.188	48463.75	44973.26	42789.133	36935.945	59297.605	55479.008	70976.375	61204.094	56688.074	60392.938
O14735	CDIPT	0	0	0	0	0	0	13351.585	12454.836	3692.4744	17396.021	12333.461	12560.863	12284.157	13699.771	9634.091	12657.982	3983.7004	12284.376	30617.328	29151.135	22875.361	22878.193	16693.473	23412.08	16763.72	21529.855	19671.654	0	0	0	0	0	0
O14737	PDCD5	1178754.1	1341037.5	1222983.0	1289170.0	1184429.6	1247851.4	2058653.2	1944205.9	1986030.4	1465258.8	1628970.9	1817720.9	1570167.6	1602865.9	1540779.4	1552313.5	1599124.5	1584173.8	1493304.2	1367484.0	1288483.0	1236668.1	1227181.2	1224700.9	1267088.0	1326244.8	1346083.2	1166367.6	1116037.2	1219515.8	1442459.9	1403793.1	1198174.9
